"RM","Year","Sum_days_rm_dry","Latitude","Longitude"
"135",2017,0,34.47691237,-106.8034553
"135",2018,0,34.47691237,-106.8034553
"135",2004,8,34.47691237,-106.8034553
"136",2014,0,34.49017384,-106.7974145
"136",2006,0,34.49017384,-106.7974145
"136",2012,77,34.49017384,-106.7974145
"136",2009,0,34.49017384,-106.7974145
"136",2011,0,34.49017384,-106.7974145
"136",2015,0,34.49017384,-106.7974145
"136",2016,0,34.49017384,-106.7974145
"136",2010,0,34.49017384,-106.7974145
"136",2008,0,34.49017384,-106.7974145
"136",2004,3,34.49017384,-106.7974145
"136",2018,0,34.49017384,-106.7974145
"136",2013,1,34.49017384,-106.7974145
"136",2017,0,34.49017384,-106.7974145
"136",2007,0,34.49017384,-106.7974145
"136",2003,0,34.49017384,-106.7974145
"136",2005,0,34.49017384,-106.7974145
"137",2014,0,34.50350362,-106.7920191
"137",2008,0,34.50350362,-106.7920191
"137",2017,0,34.50350362,-106.7920191
"137",2012,62,34.50350362,-106.7920191
"137",2016,0,34.50350362,-106.7920191
"137",2010,0,34.50350362,-106.7920191
"137",2013,1,34.50350362,-106.7920191
"137",2011,0,34.50350362,-106.7920191
"137",2009,0,34.50350362,-106.7920191
"137",2006,0,34.50350362,-106.7920191
"137",2005,0,34.50350362,-106.7920191
"137",2004,2,34.50350362,-106.7920191
"137",2003,0,34.50350362,-106.7920191
"137",2015,0,34.50350362,-106.7920191
"137",2007,0,34.50350362,-106.7920191
"137",2018,0,34.50350362,-106.7920191
"138",2010,0,34.51753036,-106.7942628
"138",2017,0,34.51753036,-106.7942628
"138",2014,0,34.51753036,-106.7942628
"138",2016,0,34.51753036,-106.7942628
"138",2013,1,34.51753036,-106.7942628
"138",2012,22,34.51753036,-106.7942628
"138",2009,0,34.51753036,-106.7942628
"138",2005,0,34.51753036,-106.7942628
"138",2011,0,34.51753036,-106.7942628
"138",2004,1,34.51753036,-106.7942628
"138",2003,0,34.51753036,-106.7942628
"138",2008,0,34.51753036,-106.7942628
"138",2006,0,34.51753036,-106.7942628
"138",2007,0,34.51753036,-106.7942628
"138",2015,0,34.51753036,-106.7942628
"138",2018,0,34.51753036,-106.7942628
"139",2017,0,34.5273747,-106.7844467
"139",2012,0,34.5273747,-106.7844467
"139",2003,0,34.5273747,-106.7844467
"139",2016,0,34.5273747,-106.7844467
"139",2014,0,34.5273747,-106.7844467
"139",2005,0,34.5273747,-106.7844467
"139",2010,0,34.5273747,-106.7844467
"139",2006,0,34.5273747,-106.7844467
"139",2018,0,34.5273747,-106.7844467
"139",2008,0,34.5273747,-106.7844467
"139",2013,1,34.5273747,-106.7844467
"139",2009,0,34.5273747,-106.7844467
"139",2011,0,34.5273747,-106.7844467
"139",2015,0,34.5273747,-106.7844467
"139",2004,1,34.5273747,-106.7844467
"139",2007,0,34.5273747,-106.7844467
"140",2003,0,34.53563775,-106.7704401
"140",2017,0,34.53563775,-106.7704401
"140",2008,0,34.53563775,-106.7704401
"140",2016,0,34.53563775,-106.7704401
"140",2009,0,34.53563775,-106.7704401
"140",2012,0,34.53563775,-106.7704401
"140",2015,0,34.53563775,-106.7704401
"140",2014,0,34.53563775,-106.7704401
"140",2005,0,34.53563775,-106.7704401
"140",2006,0,34.53563775,-106.7704401
"140",2018,0,34.53563775,-106.7704401
"140",2010,0,34.53563775,-106.7704401
"140",2004,1,34.53563775,-106.7704401
"140",2011,0,34.53563775,-106.7704401
"140",2013,1,34.53563775,-106.7704401
"140",2007,0,34.53563775,-106.7704401
"141",2009,0,34.54758637,-106.7636449
"141",2014,0,34.54758637,-106.7636449
"141",2005,0,34.54758637,-106.7636449
"141",2003,0,34.54758637,-106.7636449
"141",2008,0,34.54758637,-106.7636449
"141",2010,0,34.54758637,-106.7636449
"141",2015,0,34.54758637,-106.7636449
"141",2012,0,34.54758637,-106.7636449
"141",2006,0,34.54758637,-106.7636449
"141",2013,1,34.54758637,-106.7636449
"141",2018,0,34.54758637,-106.7636449
"141",2011,0,34.54758637,-106.7636449
"141",2007,0,34.54758637,-106.7636449
"141",2004,0,34.54758637,-106.7636449
"141",2016,0,34.54758637,-106.7636449
"141",2017,0,34.54758637,-106.7636449
"142",2012,0,34.56049655,-106.7689846
"142",2009,0,34.56049655,-106.7689846
"142",2010,0,34.56049655,-106.7689846
"142",2016,0,34.56049655,-106.7689846
"142",2014,0,34.56049655,-106.7689846
"142",2003,0,34.56049655,-106.7689846
"142",2018,0,34.56049655,-106.7689846
"142",2013,1,34.56049655,-106.7689846
"142",2015,0,34.56049655,-106.7689846
"142",2017,0,34.56049655,-106.7689846
"142",2011,0,34.56049655,-106.7689846
"142",2006,0,34.56049655,-106.7689846
"142",2007,0,34.56049655,-106.7689846
"142",2004,0,34.56049655,-106.7689846
"142",2005,0,34.56049655,-106.7689846
"142",2008,0,34.56049655,-106.7689846
"143",2009,0,34.57389213,-106.7692113
"143",2012,0,34.57389213,-106.7692113
"143",2007,0,34.57389213,-106.7692113
"143",2003,0,34.57389213,-106.7692113
"143",2006,0,34.57389213,-106.7692113
"143",2016,0,34.57389213,-106.7692113
"143",2015,0,34.57389213,-106.7692113
"143",2014,0,34.57389213,-106.7692113
"143",2011,0,34.57389213,-106.7692113
"143",2017,0,34.57389213,-106.7692113
"143",2018,0,34.57389213,-106.7692113
"143",2010,0,34.57389213,-106.7692113
"143",2005,0,34.57389213,-106.7692113
"143",2013,1,34.57389213,-106.7692113
"143",2008,0,34.57389213,-106.7692113
"143",2004,0,34.57389213,-106.7692113
"144",2009,0,34.58508893,-106.7591735
"144",2006,0,34.58508893,-106.7591735
"144",2003,0,34.58508893,-106.7591735
"144",2011,0,34.58508893,-106.7591735
"144",2015,0,34.58508893,-106.7591735
"144",2008,0,34.58508893,-106.7591735
"144",2016,0,34.58508893,-106.7591735
"144",2012,0,34.58508893,-106.7591735
"144",2013,1,34.58508893,-106.7591735
"144",2014,0,34.58508893,-106.7591735
"144",2017,0,34.58508893,-106.7591735
"144",2007,0,34.58508893,-106.7591735
"144",2010,0,34.58508893,-106.7591735
"144",2018,0,34.58508893,-106.7591735
"144",2004,0,34.58508893,-106.7591735
"144",2005,0,34.58508893,-106.7591735
"145",2009,0,34.59408511,-106.7460169
"145",2014,0,34.59408511,-106.7460169
"145",2011,0,34.59408511,-106.7460169
"145",2010,0,34.59408511,-106.7460169
"145",2008,0,34.59408511,-106.7460169
"145",2012,0,34.59408511,-106.7460169
"145",2013,1,34.59408511,-106.7460169
"145",2007,0,34.59408511,-106.7460169
"145",2017,0,34.59408511,-106.7460169
"145",2003,0,34.59408511,-106.7460169
"145",2006,0,34.59408511,-106.7460169
"145",2016,0,34.59408511,-106.7460169
"145",2015,0,34.59408511,-106.7460169
"145",2005,0,34.59408511,-106.7460169
"145",2004,0,34.59408511,-106.7460169
"145",2018,0,34.59408511,-106.7460169
"146",2004,0,34.60742498,-106.7467223
"146",2014,0,34.60742498,-106.7467223
"146",2012,0,34.60742498,-106.7467223
"146",2013,1,34.60742498,-106.7467223
"146",2018,0,34.60742498,-106.7467223
"146",2015,0,34.60742498,-106.7467223
"146",2017,0,34.60742498,-106.7467223
"146",2006,0,34.60742498,-106.7467223
"146",2010,0,34.60742498,-106.7467223
"146",2005,0,34.60742498,-106.7467223
"146",2003,0,34.60742498,-106.7467223
"146",2011,0,34.60742498,-106.7467223
"146",2008,0,34.60742498,-106.7467223
"146",2009,0,34.60742498,-106.7467223
"146",2016,0,34.60742498,-106.7467223
"146",2007,0,34.60742498,-106.7467223
"147",2017,0,34.62109197,-106.7520572
"147",2011,0,34.62109197,-106.7520572
"147",2008,0,34.62109197,-106.7520572
"147",2004,0,34.62109197,-106.7520572
"147",2016,0,34.62109197,-106.7520572
"147",2012,0,34.62109197,-106.7520572
"147",2018,0,34.62109197,-106.7520572
"147",2003,0,34.62109197,-106.7520572
"147",2009,0,34.62109197,-106.7520572
"147",2015,0,34.62109197,-106.7520572
"147",2010,0,34.62109197,-106.7520572
"147",2013,1,34.62109197,-106.7520572
"147",2014,0,34.62109197,-106.7520572
"147",2005,0,34.62109197,-106.7520572
"147",2006,0,34.62109197,-106.7520572
"147",2007,0,34.62109197,-106.7520572
"148",2004,0,34.63373463,-106.7449941
"148",2017,0,34.63373463,-106.7449941
"148",2015,0,34.63373463,-106.7449941
"148",2010,0,34.63373463,-106.7449941
"148",2008,0,34.63373463,-106.7449941
"148",2009,0,34.63373463,-106.7449941
"148",2011,0,34.63373463,-106.7449941
"148",2012,0,34.63373463,-106.7449941
"148",2014,0,34.63373463,-106.7449941
"148",2003,0,34.63373463,-106.7449941
"148",2006,0,34.63373463,-106.7449941
"148",2013,1,34.63373463,-106.7449941
"148",2005,0,34.63373463,-106.7449941
"148",2016,0,34.63373463,-106.7449941
"148",2007,0,34.63373463,-106.7449941
"148",2018,0,34.63373463,-106.7449941
"149",2012,0,34.64576194,-106.7364355
"149",2015,0,34.64576194,-106.7364355
"149",2011,0,34.64576194,-106.7364355
"149",2010,0,34.64576194,-106.7364355
"149",2003,0,34.64576194,-106.7364355
"149",2018,0,34.64576194,-106.7364355
"149",2013,1,34.64576194,-106.7364355
"149",2009,0,34.64576194,-106.7364355
"149",2008,3,34.64576194,-106.7364355
"149",2006,0,34.64576194,-106.7364355
"149",2004,0,34.64576194,-106.7364355
"149",2017,0,34.64576194,-106.7364355
"149",2005,0,34.64576194,-106.7364355
"149",2016,0,34.64576194,-106.7364355
"149",2014,0,34.64576194,-106.7364355
"149",2007,0,34.64576194,-106.7364355
"150",2012,0,34.65887212,-106.7423767
"150",2012,0,34.65887212,-106.7379678
"150",2012,0,34.65279436,-106.7423767
"150",2012,0,34.65279436,-106.7379678
"150",2004,0,34.65887212,-106.7423767
"150",2004,0,34.65887212,-106.7379678
"150",2004,0,34.65279436,-106.7423767
"150",2004,0,34.65279436,-106.7379678
"150",2003,0,34.65887212,-106.7423767
"150",2003,0,34.65887212,-106.7379678
"150",2003,0,34.65279436,-106.7423767
"150",2003,0,34.65279436,-106.7379678
"150",2018,0,34.65887212,-106.7423767
"150",2018,0,34.65887212,-106.7379678
"150",2018,0,34.65279436,-106.7423767
"150",2018,0,34.65279436,-106.7379678
"150",2015,0,34.65887212,-106.7423767
"150",2015,0,34.65887212,-106.7379678
"150",2015,0,34.65279436,-106.7423767
"150",2015,0,34.65279436,-106.7379678
"150",2013,1,34.65887212,-106.7423767
"150",2013,1,34.65887212,-106.7379678
"150",2013,1,34.65279436,-106.7423767
"150",2013,1,34.65279436,-106.7379678
"150",2017,0,34.65887212,-106.7423767
"150",2017,0,34.65887212,-106.7379678
"150",2017,0,34.65279436,-106.7423767
"150",2017,0,34.65279436,-106.7379678
"150",2008,1,34.65887212,-106.7423767
"150",2008,1,34.65887212,-106.7379678
"150",2008,1,34.65279436,-106.7423767
"150",2008,1,34.65279436,-106.7379678
"150",2009,0,34.65887212,-106.7423767
"150",2009,0,34.65887212,-106.7379678
"150",2009,0,34.65279436,-106.7423767
"150",2009,0,34.65279436,-106.7379678
"150",2010,0,34.65887212,-106.7423767
"150",2010,0,34.65887212,-106.7379678
"150",2010,0,34.65279436,-106.7423767
"150",2010,0,34.65279436,-106.7379678
"150",2007,0,34.65887212,-106.7423767
"150",2007,0,34.65887212,-106.7379678
"150",2007,0,34.65279436,-106.7423767
"150",2007,0,34.65279436,-106.7379678
"150",2014,0,34.65887212,-106.7423767
"150",2014,0,34.65887212,-106.7379678
"150",2014,0,34.65279436,-106.7423767
"150",2014,0,34.65279436,-106.7379678
"150",2016,0,34.65887212,-106.7423767
"150",2016,0,34.65887212,-106.7379678
"150",2016,0,34.65279436,-106.7423767
"150",2016,0,34.65279436,-106.7379678
"150",2006,0,34.65887212,-106.7423767
"150",2006,0,34.65887212,-106.7379678
"150",2006,0,34.65279436,-106.7423767
"150",2006,0,34.65279436,-106.7379678
"150",2005,0,34.65887212,-106.7423767
"150",2005,0,34.65887212,-106.7379678
"150",2005,0,34.65279436,-106.7423767
"150",2005,0,34.65279436,-106.7379678
"150",2011,0,34.65887212,-106.7423767
"150",2011,0,34.65887212,-106.7379678
"150",2011,0,34.65279436,-106.7423767
"150",2011,0,34.65279436,-106.7379678
"151",2010,0,34.67142267,-106.7466259
"151",2013,7,34.67142267,-106.7466259
"151",2012,70,34.67142267,-106.7466259
"151",2006,0,34.67142267,-106.7466259
"151",2003,0,34.67142267,-106.7466259
"151",2004,0,34.67142267,-106.7466259
"151",2015,0,34.67142267,-106.7466259
"151",2018,12,34.67142267,-106.7466259
"151",2017,0,34.67142267,-106.7466259
"151",2016,7,34.67142267,-106.7466259
"151",2009,0,34.67142267,-106.7466259
"151",2011,0,34.67142267,-106.7466259
"151",2014,0,34.67142267,-106.7466259
"151",2008,1,34.67142267,-106.7466259
"151",2007,0,34.67142267,-106.7466259
"151",2005,0,34.67142267,-106.7466259
"152",2010,42,34.68455148,-106.7426232
"152",2018,72,34.68455148,-106.7426232
"152",2006,7,34.68455148,-106.7426232
"152",2012,105,34.68455148,-106.7426232
"152",2004,38,34.68455148,-106.7426232
"152",2015,38,34.68455148,-106.7426232
"152",2014,23,34.68455148,-106.7426232
"152",2009,0,34.68455148,-106.7426232
"152",2011,75,34.68455148,-106.7426232
"152",2016,44,34.68455148,-106.7426232
"152",2013,34,34.68455148,-106.7426232
"152",2008,1,34.68455148,-106.7426232
"152",2003,0,34.68455148,-106.7426232
"152",2005,3,34.68455148,-106.7426232
"152",2017,14,34.68455148,-106.7426232
"152",2007,64,34.68455148,-106.7426232
"153",2012,108,34.69772153,-106.7477532
"153",2005,2,34.69772153,-106.7477532
"153",2009,0,34.69772153,-106.7477532
"153",2015,39,34.69772153,-106.7477532
"153",2014,23,34.69772153,-106.7477532
"153",2003,0,34.69772153,-106.7477532
"153",2013,38,34.69772153,-106.7477532
"153",2008,0,34.69772153,-106.7477532
"153",2006,7,34.69772153,-106.7477532
"153",2004,38,34.69772153,-106.7477532
"153",2016,53,34.69772153,-106.7477532
"153",2018,71,34.69772153,-106.7477532
"153",2007,49,34.69772153,-106.7477532
"153",2011,74,34.69772153,-106.7477532
"153",2010,45,34.69772153,-106.7477532
"153",2017,14,34.69772153,-106.7477532
"154",2010,46,34.71101946,-106.7498065
"154",2014,21,34.71101946,-106.7498065
"154",2008,0,34.71101946,-106.7498065
"154",2004,38,34.71101946,-106.7498065
"154",2005,2,34.71101946,-106.7498065
"154",2018,68,34.71101946,-106.7498065
"154",2009,0,34.71101946,-106.7498065
"154",2003,0,34.71101946,-106.7498065
"154",2012,105,34.71101946,-106.7498065
"154",2015,37,34.71101946,-106.7498065
"154",2013,37,34.71101946,-106.7498065
"154",2011,73,34.71101946,-106.7498065
"154",2017,9,34.71101946,-106.7498065
"154",2016,53,34.71101946,-106.7498065
"154",2007,46,34.71101946,-106.7498065
"154",2006,7,34.71101946,-106.7498065
"155",2005,2,34.72237445,-106.7405729
"155",2004,35,34.72237445,-106.7405729
"155",2010,46,34.72237445,-106.7405729
"155",2009,0,34.72237445,-106.7405729
"155",2011,63,34.72237445,-106.7405729
"155",2017,0,34.72237445,-106.7405729
"155",2018,49,34.72237445,-106.7405729
"155",2008,0,34.72237445,-106.7405729
"155",2014,1,34.72237445,-106.7405729
"155",2003,0,34.72237445,-106.7405729
"155",2012,104,34.72237445,-106.7405729
"155",2016,51,34.72237445,-106.7405729
"155",2013,35,34.72237445,-106.7405729
"155",2015,36,34.72237445,-106.7405729
"155",2006,3,34.72237445,-106.7405729
"155",2007,44,34.72237445,-106.7405729
"156",2009,0,34.73534916,-106.7419093
"156",2013,30,34.73534916,-106.7419093
"156",2010,38,34.73534916,-106.7419093
"156",2012,103,34.73534916,-106.7419093
"156",2018,23,34.73534916,-106.7419093
"156",2016,47,34.73534916,-106.7419093
"156",2011,57,34.73534916,-106.7419093
"156",2004,30,34.73534916,-106.7419093
"156",2015,20,34.73534916,-106.7419093
"156",2017,0,34.73534916,-106.7419093
"156",2014,0,34.73534916,-106.7419093
"156",2003,0,34.73534916,-106.7419093
"156",2008,0,34.73534916,-106.7419093
"156",2006,3,34.73534916,-106.7419093
"156",2007,31,34.73534916,-106.7419093
"156",2005,0,34.73534916,-106.7419093
"157",2012,102,34.74845897,-106.7428951
"157",2003,0,34.74845897,-106.7428951
"157",2004,29,34.74845897,-106.7428951
"157",2017,0,34.74845897,-106.7428951
"157",2013,21,34.74845897,-106.7428951
"157",2009,0,34.74845897,-106.7428951
"157",2018,14,34.74845897,-106.7428951
"157",2008,0,34.74845897,-106.7428951
"157",2005,0,34.74845897,-106.7428951
"157",2014,0,34.74845897,-106.7428951
"157",2015,7,34.74845897,-106.7428951
"157",2006,1,34.74845897,-106.7428951
"157",2016,41,34.74845897,-106.7428951
"157",2011,53,34.74845897,-106.7428951
"157",2010,33,34.74845897,-106.7428951
"157",2007,30,34.74845897,-106.7428951
"158",2004,29,34.76070194,-106.7356575
"158",2003,0,34.76070194,-106.7356575
"158",2017,0,34.76070194,-106.7356575
"158",2011,49,34.76070194,-106.7356575
"158",2009,0,34.76070194,-106.7356575
"158",2015,0,34.76070194,-106.7356575
"158",2005,0,34.76070194,-106.7356575
"158",2014,0,34.76070194,-106.7356575
"158",2018,1,34.76070194,-106.7356575
"158",2008,0,34.76070194,-106.7356575
"158",2010,29,34.76070194,-106.7356575
"158",2013,10,34.76070194,-106.7356575
"158",2007,27,34.76070194,-106.7356575
"158",2012,101,34.76070194,-106.7356575
"158",2016,34,34.76070194,-106.7356575
"158",2006,1,34.76070194,-106.7356575
"159",2004,29,34.77396705,-106.7323025
"159",2013,0,34.77396705,-106.7323025
"159",2011,45,34.77396705,-106.7323025
"159",2012,98,34.77396705,-106.7323025
"159",2010,21,34.77396705,-106.7323025
"159",2014,0,34.77396705,-106.7323025
"159",2017,0,34.77396705,-106.7323025
"159",2015,0,34.77396705,-106.7323025
"159",2018,0,34.77396705,-106.7323025
"159",2005,0,34.77396705,-106.7323025
"159",2007,19,34.77396705,-106.7323025
"159",2009,0,34.77396705,-106.7323025
"159",2006,1,34.77396705,-106.7323025
"159",2016,25,34.77396705,-106.7323025
"159",2003,0,34.77396705,-106.7323025
"159",2008,0,34.77396705,-106.7323025
"160",2004,28,34.78690209,-106.7260759
"160",2015,0,34.78690209,-106.7260759
"160",2012,97,34.78690209,-106.7260759
"160",2013,0,34.78690209,-106.7260759
"160",2009,0,34.78690209,-106.7260759
"160",2006,0,34.78690209,-106.7260759
"160",2010,12,34.78690209,-106.7260759
"160",2016,18,34.78690209,-106.7260759
"160",2007,10,34.78690209,-106.7260759
"160",2003,0,34.78690209,-106.7260759
"160",2017,0,34.78690209,-106.7260759
"160",2014,0,34.78690209,-106.7260759
"160",2005,0,34.78690209,-106.7260759
"160",2008,0,34.78690209,-106.7260759
"160",2011,39,34.78690209,-106.7260759
"160",2018,0,34.78690209,-106.7260759
"161",2015,0,34.79962299,-106.7181789
"161",2015,0,34.79962299,-106.7210958
"161",2015,0,34.80459077,-106.7181789
"161",2015,0,34.80459077,-106.7210958
"161",2004,27,34.79962299,-106.7181789
"161",2004,27,34.79962299,-106.7210958
"161",2004,27,34.80459077,-106.7181789
"161",2004,27,34.80459077,-106.7210958
"161",2014,0,34.79962299,-106.7181789
"161",2014,0,34.79962299,-106.7210958
"161",2014,0,34.80459077,-106.7181789
"161",2014,0,34.80459077,-106.7210958
"161",2012,97,34.79962299,-106.7181789
"161",2012,97,34.79962299,-106.7210958
"161",2012,97,34.80459077,-106.7181789
"161",2012,97,34.80459077,-106.7210958
"161",2010,7,34.79962299,-106.7181789
"161",2010,7,34.79962299,-106.7210958
"161",2010,7,34.80459077,-106.7181789
"161",2010,7,34.80459077,-106.7210958
"161",2008,0,34.79962299,-106.7181789
"161",2008,0,34.79962299,-106.7210958
"161",2008,0,34.80459077,-106.7181789
"161",2008,0,34.80459077,-106.7210958
"161",2006,0,34.79962299,-106.7181789
"161",2006,0,34.79962299,-106.7210958
"161",2006,0,34.80459077,-106.7181789
"161",2006,0,34.80459077,-106.7210958
"161",2003,0,34.79962299,-106.7181789
"161",2003,0,34.79962299,-106.7210958
"161",2003,0,34.80459077,-106.7181789
"161",2003,0,34.80459077,-106.7210958
"161",2011,37,34.79962299,-106.7181789
"161",2011,37,34.79962299,-106.7210958
"161",2011,37,34.80459077,-106.7181789
"161",2011,37,34.80459077,-106.7210958
"161",2009,0,34.79962299,-106.7181789
"161",2009,0,34.79962299,-106.7210958
"161",2009,0,34.80459077,-106.7181789
"161",2009,0,34.80459077,-106.7210958
"161",2016,11,34.79962299,-106.7181789
"161",2016,11,34.79962299,-106.7210958
"161",2016,11,34.80459077,-106.7181789
"161",2016,11,34.80459077,-106.7210958
"161",2017,0,34.79962299,-106.7181789
"161",2017,0,34.79962299,-106.7210958
"161",2017,0,34.80459077,-106.7181789
"161",2017,0,34.80459077,-106.7210958
"161",2005,0,34.79962299,-106.7181789
"161",2005,0,34.79962299,-106.7210958
"161",2005,0,34.80459077,-106.7181789
"161",2005,0,34.80459077,-106.7210958
"161",2013,0,34.79962299,-106.7181789
"161",2013,0,34.79962299,-106.7210958
"161",2013,0,34.80459077,-106.7181789
"161",2013,0,34.80459077,-106.7210958
"161",2007,5,34.79962299,-106.7181789
"161",2007,5,34.79962299,-106.7210958
"161",2007,5,34.80459077,-106.7181789
"161",2007,5,34.80459077,-106.7210958
"161",2018,0,34.79962299,-106.7181789
"161",2018,0,34.79962299,-106.7210958
"161",2018,0,34.80459077,-106.7181789
"161",2018,0,34.80459077,-106.7210958
"162",2006,0,34.81180331,-106.7124538
"162",2010,0,34.81180331,-106.7124538
"162",2009,0,34.81180331,-106.7124538
"162",2012,95,34.81180331,-106.7124538
"162",2004,27,34.81180331,-106.7124538
"162",2005,0,34.81180331,-106.7124538
"162",2017,0,34.81180331,-106.7124538
"162",2014,0,34.81180331,-106.7124538
"162",2003,0,34.81180331,-106.7124538
"162",2015,0,34.81180331,-106.7124538
"162",2011,33,34.81180331,-106.7124538
"162",2008,0,34.81180331,-106.7124538
"162",2007,0,34.81180331,-106.7124538
"162",2018,0,34.81180331,-106.7124538
"162",2013,0,34.81180331,-106.7124538
"162",2016,0,34.81180331,-106.7124538
"163",2010,0,34.82602255,-106.7152787
"163",2009,0,34.82602255,-106.7152787
"163",2012,89,34.82602255,-106.7152787
"163",2004,24,34.82602255,-106.7152787
"163",2008,0,34.82602255,-106.7152787
"163",2014,0,34.82602255,-106.7152787
"163",2003,0,34.82602255,-106.7152787
"163",2017,0,34.82602255,-106.7152787
"163",2013,0,34.82602255,-106.7152787
"163",2016,0,34.82602255,-106.7152787
"163",2006,0,34.82602255,-106.7152787
"163",2011,22,34.82602255,-106.7152787
"163",2005,0,34.82602255,-106.7152787
"163",2018,0,34.82602255,-106.7152787
"163",2015,0,34.82602255,-106.7152787
"163",2007,0,34.82602255,-106.7152787
"164",2013,0,34.84046314,-106.7149975
"164",2003,0,34.84046314,-106.7149975
"164",2010,0,34.84046314,-106.7149975
"164",2014,0,34.84046314,-106.7149975
"164",2015,0,34.84046314,-106.7149975
"164",2004,19,34.84046314,-106.7149975
"164",2012,77,34.84046314,-106.7149975
"164",2005,0,34.84046314,-106.7149975
"164",2017,0,34.84046314,-106.7149975
"164",2006,0,34.84046314,-106.7149975
"164",2008,0,34.84046314,-106.7149975
"164",2016,0,34.84046314,-106.7149975
"164",2018,0,34.84046314,-106.7149975
"164",2009,0,34.84046314,-106.7149975
"164",2011,7,34.84046314,-106.7149975
"164",2007,0,34.84046314,-106.7149975
"165",2015,0,34.85472515,-106.7188638
"165",2005,0,34.85472515,-106.7188638
"165",2004,5,34.85472515,-106.7188638
"165",2003,0,34.85472515,-106.7188638
"165",2009,0,34.85472515,-106.7188638
"165",2014,0,34.85472515,-106.7188638
"165",2012,46,34.85472515,-106.7188638
"165",2008,0,34.85472515,-106.7188638
"165",2018,0,34.85472515,-106.7188638
"165",2006,0,34.85472515,-106.7188638
"165",2011,5,34.85472515,-106.7188638
"165",2010,0,34.85472515,-106.7188638
"165",2016,0,34.85472515,-106.7188638
"165",2017,0,34.85472515,-106.7188638
"165",2013,0,34.85472515,-106.7188638
"165",2007,0,34.85472515,-106.7188638
"166",2004,5,34.86900687,-106.7211278
"166",2003,0,34.86900687,-106.7211278
"166",2006,0,34.86900687,-106.7211278
"166",2015,0,34.86900687,-106.7211278
"166",2005,0,34.86900687,-106.7211278
"166",2014,0,34.86900687,-106.7211278
"166",2008,0,34.86900687,-106.7211278
"166",2009,0,34.86900687,-106.7211278
"166",2017,0,34.86900687,-106.7211278
"166",2011,0,34.86900687,-106.7211278
"166",2012,29,34.86900687,-106.7211278
"166",2013,0,34.86900687,-106.7211278
"166",2007,0,34.86900687,-106.7211278
"166",2018,0,34.86900687,-106.7211278
"166",2016,0,34.86900687,-106.7211278
"166",2010,0,34.86900687,-106.7211278
"167",2012,25,34.88072833,-106.7113374
"167",2006,0,34.88072833,-106.7113374
"167",2014,0,34.88072833,-106.7113374
"167",2005,0,34.88072833,-106.7113374
"167",2003,0,34.88072833,-106.7113374
"167",2016,0,34.88072833,-106.7113374
"167",2017,0,34.88072833,-106.7113374
"167",2008,0,34.88072833,-106.7113374
"167",2015,0,34.88072833,-106.7113374
"167",2010,0,34.88072833,-106.7113374
"167",2013,0,34.88072833,-106.7113374
"167",2011,0,34.88072833,-106.7113374
"167",2009,0,34.88072833,-106.7113374
"167",2004,3,34.88072833,-106.7113374
"167",2007,0,34.88072833,-106.7113374
"167",2018,0,34.88072833,-106.7113374
"54",2003,0,33.51300224,-107.1124884
"54",2014,0,33.51300224,-107.1124884
"54",2017,0,33.51300224,-107.1124884
"54",2012,0,33.51300224,-107.1124884
"54",2010,0,33.51300224,-107.1124884
"54",2008,0,33.51300224,-107.1124884
"54",2011,0,33.51300224,-107.1124884
"54",2006,0,33.51300224,-107.1124884
"54",2013,0,33.51300224,-107.1124884
"54",2004,0,33.51300224,-107.1124884
"54",2005,0,33.51300224,-107.1124884
"54",2018,15,33.51300224,-107.1124884
"54",2016,0,33.51300224,-107.1124884
"54",2007,0,33.51300224,-107.1124884
"54",2015,0,33.51300224,-107.1124884
"54",2009,0,33.51300224,-107.1124884
"55",2011,0,33.52601944,-107.102604
"55",2005,0,33.52601944,-107.102604
"55",2003,0,33.52601944,-107.102604
"55",2014,0,33.52601944,-107.102604
"55",2008,0,33.52601944,-107.102604
"55",2009,0,33.52601944,-107.102604
"55",2010,0,33.52601944,-107.102604
"55",2004,0,33.52601944,-107.102604
"55",2012,0,33.52601944,-107.102604
"55",2013,0,33.52601944,-107.102604
"55",2007,0,33.52601944,-107.102604
"55",2016,0,33.52601944,-107.102604
"55",2006,0,33.52601944,-107.102604
"55",2015,0,33.52601944,-107.102604
"55",2018,15,33.52601944,-107.102604
"55",2017,0,33.52601944,-107.102604
"56",2014,0,33.53400171,-107.0869885
"56",2008,0,33.53400171,-107.0869885
"56",2004,0,33.53400171,-107.0869885
"56",2005,0,33.53400171,-107.0869885
"56",2011,0,33.53400171,-107.0869885
"56",2010,0,33.53400171,-107.0869885
"56",2015,0,33.53400171,-107.0869885
"56",2003,0,33.53400171,-107.0869885
"56",2013,0,33.53400171,-107.0869885
"56",2009,0,33.53400171,-107.0869885
"56",2007,0,33.53400171,-107.0869885
"56",2012,0,33.53400171,-107.0869885
"56",2018,15,33.53400171,-107.0869885
"56",2017,0,33.53400171,-107.0869885
"56",2016,0,33.53400171,-107.0869885
"56",2006,0,33.53400171,-107.0869885
"57",2014,0,33.54710466,-107.0781103
"57",2010,0,33.54710466,-107.0781103
"57",2012,0,33.54710466,-107.0781103
"57",2003,4,33.54710466,-107.0781103
"57",2005,14,33.54710466,-107.0781103
"57",2013,0,33.54710466,-107.0781103
"57",2015,0,33.54710466,-107.0781103
